transaction_amount,customer_age,account_balance,transaction_hour,merchant_risk_score,failed_login_attempts,transaction_region,customer_type,payment_mode,card_type,fraud_flag
-0.0777830725023546,1.6190905894264,1.1322967472335597,-0.1704883188064538,1.5473514802543606,1.8712349850396977,North,Home Office,Online,Basic,1
-2.983219579357105,0.9051023199644788,1.2344867009544294,2.4956756167490752,-0.3279729412093828,-1.046529094250331,East,Home Office,Retail,Premium,0
0.7109110873462223,1.7038157281039823,0.6029227201882686,0.6533737924490526,-2.174268782673976,1.532627942333718,North,Corporate,Retail,Basic,1
2.193318578047568,1.9830844032602637,-1.5364894490138914,-0.0703327464056108,-2.38551464228326,2.138877512109429,East,Consumer,Distributor,Premium,1
0.6463922537349629,-2.7577527031388587,-1.4046778789976688,-1.5756403843213629,-1.2026440677883563,-0.2791715897534058,South,Consumer,Online,Standard,0
-0.1945463885775732,1.7736512554397377,-0.6640396272683341,0.987399608308356,2.137817302798053,-0.8581956175361698,North,Home Office,Online,Basic,0
-1.7964395156234476,-0.366205434941133,-1.275288883659735,1.9829182128260083,-2.09825680054514,-1.8891332106892968,North,Corporate,Retail,Standard,0
-2.18552388892605,-2.116946469041598,0.0651279524851094,-1.4891307755013612,1.176354803104385,2.0690724101415143,South,Home Office,Retail,Premium,0
-0.7810273131498597,0.4727496006459639,-0.2403516870208129,0.3432108870894775,-1.914091079349004,1.942446570499537,West,Home Office,Retail,Premium,1
1.437622759402044,1.083132982433359,0.6112356329245704,-0.1836230011834431,-3.287063187507112,2.4895661256424013,South,Consumer,Retail,Premium,1
-1.5892008327312497,2.057409075501572,0.6073309847301432,3.1747364184073774,-0.0808237333063037,-2.645779108629799,East,Consumer,Online,Standard,0
-1.0186009801551938,-0.6235450454292364,0.2534324458315251,1.3451628546405163,-1.7188794398796368,-1.8620024616867896,East,Corporate,Online,Basic,0
-0.4628322832103936,-2.101988778722236,0.98127894383061,0.9226433318844088,-3.3907941044727323,-2.5862076106377527,North,Home Office,Retail,Basic,0
0.42930029748038,0.9155639190827232,-1.4635555251576713,0.1421068181540006,-0.759267237475271,1.0046233445524368,North,Consumer,Online,Premium,1
-2.062382333323112,,-0.8604450478727241,1.1234393011961392,-2.186186751020566,1.2408208191986372,North,Consumer,Online,Premium,1
-1.3860889908188376,-0.378316764953071,0.0931914615324144,1.17100369637389,-3.0726937268384438,0.1556129658432227,East,Corporate,Online,Premium,1
-1.343606538435797,-0.2202774454001066,0.677850809090235,2.203003311641214,-2.2726766106520877,-2.580178660348301,North,Home Office,Distributor,Standard,0
-0.3104880993172799,-1.2329788022918682,-0.6253571287544057,0.0672937046982836,,-0.6641192336633157,East,Corporate,Online,Basic,0
-1.8455162354383892,-0.1354199349713902,1.8038166365114303,1.780357806013752,-1.4729508858940688,-1.4169646340779871,South,Home Office,Online,Premium,0
-2.123298787264954,1.26657981418819,-0.9082421658596568,2.32548335036122,1.1552836736499903,-1.996319332715004,East,Home Office,Distributor,Standard,0
-1.4597180453865253,1.3023371776696928,0.5270627152407237,1.530469520036383,-1.1415005154206364,0.6297585624065821,West,Home Office,Online,Standard,1
-3.2993627444992963,1.3041541394334546,0.6210320006369997,2.87443946698291,-0.2229000921054958,-1.0715753634081042,West,Corporate,Retail,Premium,1
-1.4397957460342954,-0.843548870759492,0.3361149222189484,-0.8290599826088177,1.2162925565429747,1.5325153150948243,East,Consumer,Retail,Basic,0
0.5513318533698038,1.3136409907871671,0.9273783502046636,0.3220101766855003,-3.573741509077537,2.79383849833426,East,Consumer,Retail,Standard,1
-1.1946990088890588,-0.4280840279740169,-0.7928828507793502,0.4997087948431272,-0.4207999131287582,-0.2177374159115269,North,Consumer,Distributor,Standard,0
-0.9386289681140754,-0.9624696911348108,-3.540138763482984,0.5814332754719342,-0.6760388616378463,-1.3082266240011635,West,Consumer,Retail,Premium,0
-1.9100545567526248,0.0417507546105836,-1.2934210248189306,0.7337172724947839,0.8835691591414809,-0.1143986119243718,South,Home Office,Online,Basic,0
0.3571465838017553,1.5974893857995438,-0.9509189032114254,0.8996003171070421,1.5199268421563878,-1.1273305353713707,East,Home Office,Distributor,Basic,0
-2.143997164685249,-0.7717950567631193,1.5382497409909155,-0.1945669272562196,1.699158966705134,0.6212181713407199,West,Home Office,Retail,Basic,0
0.0666634315894758,-0.7129698137793221,0.5039365186178439,-1.250428521579999,0.4335206083523579,1.546129991697267,South,Home Office,Online,Premium,0
0.9918195767492493,0.8861907298080912,1.1939357477428325,0.4169240028283094,-2.628583995958404,0.8727225825645004,North,Home Office,Distributor,Basic,1
0.7700623360268305,0.3849149925686825,1.0733531214039873,0.019176489601355,-1.4279338378652249,0.5652542896017075,East,Home Office,Online,Standard,1
-2.445878474683007,-0.3207676863892106,1.4535077942590902,2.610625214706972,-1.7811159717290126,-2.779045402128976,East,Home Office,Retail,Basic,0
1.787073078217237,1.773145672959159,-0.4839662381055861,-0.2114590565790916,-0.6117035611024355,1.497516477912661,East,Consumer,Retail,Basic,1
